Year,Title,PublicationName,CitedByCount,Asia,Oceania,Europe,North America,South America,Africa,keywords_list,cluster,keyword_category
2022,"Efficacy, immunogenicity, and safety of available vaccines in children on biologics: A systematic review and meta-analysis",Vaccine,6,0,0,1,0,0,0,"['Biological drugs', ' Chronic diseases', ' Efficacy', ' Immunogenicity', ' Safety', ' Vaccine']",1,Medical and Technological Advances
2024,Synthesis of Tetracyclic Benzoxazolo-indol-3-ones from Isatogens and Arynes through a [3 + 2]-Cycloaddition and Skeletal Reorganization,Journal of Organic Chemistry,0,1,0,0,0,0,0,[],1,Medical and Technological Advances
2014,Receptor binding properties of the influenza virus hemagglutinin as a determinant of host range,Current Topics in Microbiology and Immunology,66,0,0,1,1,0,0,[],1,Medical and Technological Advances
2022,Cross-Reactive Fc-Fused Single-Domain Antibodies to Hemagglutinin Stem Region Protect Mice from Group 1 Influenza a Virus Infection,Viruses,7,0,0,1,0,0,0,"['Fc-fusion', ' influenza', ' single-domain antibody', ' VHH']",1,Medical and Technological Advances
2012,Bivalent Smac mimetics with a diazabicyclic core as highly potent antagonists of XIAP and cIAP1/2 and novel anticancer agents,Journal of Medicinal Chemistry,30,1,0,0,1,0,0,[],1,Medical and Technological Advances
2012,Epimerase (Msed_0639) and Mutase (Msed_0638 and Msed_2055) convert (S)-methylmalonyl-coenzyme a (CoA) to Succinyl-coA in the Metallosphaera sedula 3-Hydroxypropionate/4-hydroxybutyrate cycle,Applied and Environmental Microbiology,20,1,0,0,1,0,0,[],1,Medical and Technological Advances
2015,Twenty amino acids at the C-terminus of PA-X are associated with increased influenza A virus replication and pathogenicity,Journal of General Virology,51,1,0,1,0,0,0,[],1,Medical and Technological Advances
2015,Hypolipidemic Effect of a Blue-Green Alga (Nostoc commune) Is Attributed to Its Nonlipid Fraction by Decreasing Intestinal Cholesterol Absorption in C57BL/6J Mice,Journal of Medicinal Food,19,0,0,0,1,0,0,"['Blue-green algae', ' Hypolipidemia', ' Nostoc commune var', ' Sphaeroids Kützing', ' Spirulina platensis']",1,Medical and Technological Advances
1986,Synthesis and Antimitogenic Activities of Four Analogues of Cyclosporin A Modified in the 1-Position,Journal of Medicinal Chemistry,62,0,0,0,1,0,0,[],1,Medical and Technological Advances
2013,"Synthesis and antidepressant and anxiolytic activity of 1,2,4,5-Tetrahydro-3H-Pyrrolo[1,2-a][1,4]Diazepin-3-ones",Pharmaceutical Chemistry Journal,2,0,0,1,0,0,0,"['antidepressant activity', ' anxiolytic activity', ' Nomura test', ' Porsolt test', ' pyrrolo-[1', '2-a][1', '4]diazepines', ' Vogel test']",1,Medical and Technological Advances
1993,FLUORESCENCE LINE‐NARROWING STUDIES OF ANTIBODY‐BENZO[a]PYRENE TETROL COMPLEXES,Photochemistry and Photobiology,5,0,0,0,1,0,0,[],1,Medical and Technological Advances
2021,"A comprehensive chemical and pharmacological review of three confusable Chinese herbal medicine—Aucklandiae radix, Vladimiriae radix, and Inulae radix",Phytotherapy Research,21,1,0,0,0,0,0,"['Aucklandiae radix', ' inulae radix', ' pharmacology', ' phytochemistry', ' vladimiriae radix']",1,Medical and Technological Advances
2016,Targeting host calpain proteases decreases influenza A virus infection,American Journal of Physiology - Lung Cellular and Molecular Physiology,15,1,0,1,0,0,0,"['Immunity', ' Inflammation', ' Lung', ' Signal transduction']",1,Medical and Technological Advances
2006,"Inflammation, atherosclerosis and cardiovascular disease risk: PAPP-A, Lp-PLA2 amd cystatin C. new insights or reduntant information?; [Inflamación, aterosclerosis y riesgo cardiovascular: PAPP-A, Lp-PLA2 y cistatina C. ¿Nuevas aportaciones o información redundante?]",Revista Espanola de Cardiologia,41,0,0,1,0,0,0,"['Atherosclerosis', ' C-reactive protein', ' Cystatin C', ' Inflammation', ' Lipoprotein-associated phospholipase A2', ' Pregnancy-associated plasma protein A']",1,Medical and Technological Advances
2015,"Effectiveness of the 2012/13 trivalent live and inactivated influenza vaccines in children and adolescents in Saxony-Anhalt, Germany: A test-negative case-control study",PLoS ONE,18,0,0,2,0,0,0,[],1,Medical and Technological Advances
2002,"A facile route to the 6-hetaryl substituted pyrrolo[1,2-a]thieno[3,2-e]pyrimidine derivatives",Collection of Czechoslovak Chemical Communications,13,0,0,1,0,0,0,"['2-Aminothiophene-3-carboxylates', ' 4-Chloro-2-hetaryl-3-oxobutanonitriles', ' Heterocyclization', ' Nitrogen heterocycles', ' Pyrrolo[1', '2-a]thieno[3', '2-e]pyrimidines', ' Thiophenes']",1,Medical and Technological Advances
2012,Progress in studies on the role of gamma-aminobutyric acid type a receptor in convulsion: A short review,Chinese Medical Journal,1,1,0,0,0,0,0,"['Anticonvulsant', ' Convulsion', ' GABA<sub>A</sub> receptor', ' Mutation', ' Subunit']",1,Medical and Technological Advances
2011,"One-pot microwave assisted synthesis under green chemistry conditions, antioxidant screening, and cytotoxicity assessments of benzimidazole Schiff bases and pyrimido[1,2-a]benzimidazol-3(4H)-ones",European Journal of Medicinal Chemistry,88,0,0,1,0,0,0,"['2-Aminobenzimidazole', ' Acetophenones', ' Cytotoxicity', ' E/Z configuration of imines', ' Green chemistry', ' Lipid peroxidation inhibition', ' Lipoxygenase inhibition', ' Microwave irradiation', ' Pyrimido[1', '2-a]benzimidazoles']",1,Medical and Technological Advances
2007,"Dye-sensitized solar cells based on novel donor-acceptor π-conjugated benzofuro[2,3-c]oxazolo[4,5-a]carbazole-type fluorescent dyes exhibiting solid-state fluorescence",New Journal of Chemistry,40,1,0,0,0,0,0,[],1,Medical and Technological Advances
2010,"Synthesis and pharmacological activity of 1-dialkyl(alkyl)aminoethyl-2,3- dihydroimidazo[1,2-a]benzimidazoles",Pharmaceutical Chemistry Journal,7,0,0,1,0,0,0,"['2', '3-dihydroimidazo[1', '2-a]benzimidazoles', ' antiarrhythmic activity', ' antiplatelet activity', ' antiserotonin activity', ' heamorheological properties', ' synthesis']",3,Materials Science and Taxonomy
2022,Cardiac-specific deficiency of 3-hydroxy-3-methylglutaryl coenzyme A lyase in mice causes cardiomyopathy and a distinct pattern of acyl-coenzyme A-related biomarkers,Molecular Genetics and Metabolism,3,0,0,0,2,0,0,"['Cardiomyopathy', ' CASTOR', ' Cell-autonomous', ' Left ventricular']",1,Medical and Technological Advances
2011,Complete genome sequence of a coxsackievirus A22 strain in Hong Kong reveals a natural intratypic recombination event,Journal of Virology,24,1,0,0,0,0,0,[],1,Medical and Technological Advances
2010,Development of real time RT-PCR assays for detection of type A influenza virus and for subtyping of avian H5 and H7 hemagglutinin subtypes,Molecular Biotechnology,23,0,0,1,0,0,0,"['Avian influenza virus', ' H5 subtype', ' H7 subtype', ' Real time reverse transcription-PCR', ' Viral isolation']",1,Medical and Technological Advances
2010,A CTL-based liposomal vaccine capable of inducing protection against heterosubtypic influenza viruses in HLA-A*0201 transgenic mice,Biochemical and Biophysical Research Communications,31,1,0,0,0,0,0,"['CTL', ' Influenza', ' Liposome', ' Vaccine']",1,Medical and Technological Advances
2020,A look around the West Indies: The spices of life are secondary metabolites,Bioorganic and Medicinal Chemistry,3,0,0,0,1,0,0,"['Antibiotics', ' Anticancer', ' Caribbean', ' Drug discovery', ' Natural products']",1,Medical and Technological Advances
2008,"Triazolopyridines. Part 26: The preparation of novel [1,2,3]triazolo[1,5-a]pyridine sulfoxides",Tetrahedron,28,0,0,2,0,0,0,"['Nitrogenated heterocycles', ' Palladium catalysis', ' Sulfoxides', ' Triazolopyridines']",1,Medical and Technological Advances
2015,Structural analysis of the roles of influenza A virus membrane-associated proteins in assembly and morphology,Journal of Virology,60,0,1,1,1,0,0,[],1,Medical and Technological Advances
2018,Gaps in the clinical management of influenza a century since the 1918 pandemic,JAMA - Journal of the American Medical Association,12,0,0,0,2,0,0,[],1,Medical and Technological Advances
2015,"Age and gender adjusted comparison of clinical features between severe cases infected with H7N9 and H1N1pdm influenza a in Jiangsu province, China",PLoS ONE,1,1,0,0,0,0,0,[],1,Medical and Technological Advances
2008,GABAA receptor subunit specificity: A tonic for the excited brain,Journal of Physiology,6,0,0,1,0,0,0,[],1,Medical and Technological Advances
2020,Mapping of a novel H3-specific broadly neutralizing monoclonal antibody targeting the hemagglutinin globular head isolated from an elite influenza virus-immunized donor exhibiting serological breadth,Journal of Virology,16,1,0,0,1,0,0,"['Broadly neutralizing antibody', ' H3N2', ' Hemagglutinin', ' Influenza', ' Influenza vaccines']",1,Medical and Technological Advances
2015,A conceptual model for cloud computing adoption by smes in Australia,Delivery and Adoption of Cloud Computing Services in Contemporary Organizations,4,0,1,0,0,0,0,"['Cloud computing', ' Community cloud', ' Database-as-a-service(DBaaS)', ' Hybrid cloud', ' Infrastructure as a service(IaaS)', ' Platform as a service(PaaS)', ' Private cloud', ' Public cloud', ' Software as a service(SaaS)']",1,Medical and Technological Advances
2012,Antitrypanosomal activities of acetylated bruceines A and C; a structure-activity relationship study,Journal of Natural Medicines,12,1,0,0,0,0,1,"['Antitrypanosomal activity', ' Brucea javanica', ' Quassinoids', ' Simaroubaceae', ' Trypanosoma evansi']",1,Medical and Technological Advances
2014,Enhancing influenza diagnostics to catch a shifting target,The Lancet Infectious Diseases,0,0,1,0,0,0,0,[],1,Medical and Technological Advances
2021,In silico analysis of the potential mechanism of a preventive Chinese medicine formula on coronavirus disease 2019,Journal of Ethnopharmacology,14,1,0,0,0,0,0,"['Chinese medicine preventive formula', ' Close contacts', ' Coronavirus disease 2019', ' Molecular docking', ' Network pharmacology', ' Single-cell RNA Sequencing']",1,Medical and Technological Advances
2020,Enhancing neuraminidase immunogenicity of influenza a viruses by rewiring RNA packaging signals,Journal of Virology,17,0,0,1,1,0,0,"['Immunodominance', ' Influenza', ' Neuraminidase', ' Packaging signal', ' Vaccine']",1,Medical and Technological Advances
2012,"Synthesis and biological evaluation of 4-alkoxy-6,9-dichloro[1,2,4] triazolo[4,3-a]quinoxalines as inhibitors of TNF-α and IL-6",European Journal of Medicinal Chemistry,44,0,0,1,0,0,0,"['Anti-inflammatory activity', ' IL-6', ' TNF-α', ' Triazoloquinoxalines']",1,Medical and Technological Advances
2010,Evaluation of the cellular immune responses induced by a non-adjuvanted inactivated whole virus A/H5N1/VN/1203 pandemic influenza vaccine in humans,Vaccine,25,0,0,1,0,0,0,"['Cellular immune response', ' Inactivated whole virus vaccine', ' Pandemic influenza']",1,Medical and Technological Advances
2022,Application of a Novel Algorithm for Expanding Newborn Screening for Inherited Metabolic Disorders across Europe,International Journal of Neonatal Screening,12,0,0,4,0,0,0,"['algorithm', ' congenital disorder', ' genetics', ' inborn errors of metabolism', ' inherited metabolic disorder (IMD)', ' lysosomal storage disorder (LSD)', ' methodology', ' newborn screening (NBS)', ' public health', ' rare diseases']",2,Cell Biology and Biochemistry
2021,Short-hairpin RNAs delivered by recombinant adeno-associated virus inhibited the replication of influenza A viruses in vitro,Virology,1,2,0,0,0,0,0,"['AAV', ' Influenza A virus', ' Replication', ' RNAi', ' Short-hairpin RNAs']",1,Medical and Technological Advances
2008,Molecular mechanisms supporting a paracrine role of GABA in rat adrenal medullary cells,Journal of Physiology,27,1,0,0,0,0,0,[],1,Medical and Technological Advances
2024,Major vault protein directly enhances adaptive immunity induced by Influenza A virus or indirectly through innate immunity,Biochimica et Biophysica Acta - Molecular Basis of Disease,0,1,0,0,0,0,0,"['Antibody', ' B cells', ' Dendritic cells', ' Influenza a virus', ' Major vault protein', ' T cells']",1,Medical and Technological Advances
2007,New cup-shaped α-cyclodextrin derivatives and a study of their catalytic properties in oxidation reactions,Tetrahedron,24,0,0,1,0,0,0,[],1,Medical and Technological Advances
2014,Evaluation of a fully human monoclonal antibody against multiple influenza A viral strains in mice and a pandemic H1N1 strain in nonhuman primates,Antiviral Research,22,1,0,0,1,0,0,"['A', ' Antibody', ' Influenza', ' Matrix protein 2', ' Therapeutic', ' Virus infection']",1,Medical and Technological Advances
2014,Discovery of a highly selective PLD2 inhibitor (ML395): A new probe with improved physiochemical properties and broad-spectrum antiviral activity against influenza strains,ChemMedChem,19,0,0,0,1,0,0,"['Antivirals', ' Inhibitors', ' Lipids', ' Phospholipase D', ' PLD2']",1,Medical and Technological Advances
1993,Role of C-terminal amidation on the biological activity of neurokinin A derivatives with agonist and antagonist properties,Journal of Pharmacology and Experimental Therapeutics,22,0,0,1,0,0,0,[],1,Medical and Technological Advances
2004,"Syntheses of partially hydrogenated [1,2,4]triazolo[4,5-a] pyrimidine-4-ones through cyclisation of 2-arylidenehydrazino-6-methyl-4-pyrimidones",Arkivoc,6,0,0,1,0,0,0,"['1', '2', '4]triazolo[4', ' 2-arylidenehydrazino-6-methyl-4-pyrimidones', ' 2D NMR', ' 5-a]pyrimidine-4-ones', ' HMBC', ' Spectroscopy', ' Structure', ' Tautomerism']",3,Materials Science and Taxonomy
2012,Loss of functional GABA A receptors in the Alzheimer diseased brain,Proceedings of the National Academy of Sciences of the United States of America,214,0,0,0,1,0,0,"['Gephyrin', ' Glutamate receptor', ' Neurodegeneration', ' Synaptic mechanism']",1,Medical and Technological Advances
2019,The antitumor activity of naturally occurring chromones: A review,Fitoterapia,86,1,0,0,0,0,0,"['Antitumor activity', ' Chromone', ' Cytotoxicity', ' Mechanism']",1,Medical and Technological Advances
2024,Influenza A viral burst size from thousands of infected single cells using droplet quantitative PCR (dqPCR),PLoS Pathogens,1,0,0,0,1,0,0,[],1,Medical and Technological Advances
2014,"WHO recommendations for the viruses used in the 2013-2014 Northern Hemisphere influenza vaccine: Epidemiology, antigenic and genetic characteristics of influenza A(H1N1)pdm09, A(H3N2) and B influenza viruses collected from October 2012 to January 2013",Vaccine,87,2,1,2,1,0,0,"['2013-2014', ' Human', ' Influenza', ' Northern Hemisphere', ' Quadrivalent', ' Recommendation', ' Trivalent', ' Vaccine']",1,Medical and Technological Advances
2016,"Comparison of the safety and immunogenicity of live attenuated and inactivated hepatitis A vaccine in healthy Chinese children aged 18 months to 16 years: results from a randomized, parallel controlled, phase IV study",Clinical Microbiology and Infection,12,1,0,0,0,0,0,"['Children', ' Hepatitis A', ' Immunogenicity', ' Safety', ' Vaccine']",1,Medical and Technological Advances
2007,In the developing rat hippocampus a tonic GABA A -mediated conductance selectively enhances the glutamatergic drive of principal cells,Journal of Physiology,45,0,0,1,0,0,0,[],1,Medical and Technological Advances
2009,Swine influenza virus: evolution mechanism and epidemic characterization--a review,Wei sheng wu xue bao = Acta microbiologica Sinica,11,1,0,0,0,0,0,[],1,Medical and Technological Advances
2019,"Structure-Activity Relationship Studies and Plasmodium Life Cycle Profiling Identifies Pan-Active N-Aryl-3-trifluoromethyl Pyrido[1,2- a]benzimidazoles Which Are Efficacious in an in Vivo Mouse Model of Malaria",Journal of Medicinal Chemistry,10,0,0,3,0,0,1,[],1,Medical and Technological Advances
